Date,Open,High,Low,Close,Adj Close,Volume
2022-07-25,36.630001,37.450001,36.630001,37.349998,34.000324,8017231
2022-07-26,37.820000,38.290001,37.750000,38.270000,34.837814,8163812
2022-07-27,38.230000,38.240002,37.360001,37.520000,34.155079,8667171
2022-07-28,38.029999,38.520000,37.735001,38.320000,34.883331,9108448
2022-07-29,38.740002,39.150002,38.465000,38.680000,35.211044,13102170
2022-08-01,39.110001,39.389999,38.919998,39.099998,35.593376,9587051
2022-08-02,38.570000,38.680000,38.189999,38.580002,35.120014,8275962
2022-08-03,38.240002,38.689999,37.919998,38.610001,35.147320,6491325
2022-08-04,38.610001,38.680000,38.080002,38.169998,34.746780,7674397
2022-08-05,38.150002,38.959999,38.040001,38.810001,35.329384,6276170
2022-08-08,38.799999,39.125000,38.630001,39.119999,35.611584,7532763
2022-08-09,38.790001,39.330002,38.639999,38.820000,35.338486,8092683
2022-08-10,38.930000,39.040001,38.299999,38.299999,34.865124,7855242
2022-08-11,38.810001,39.150002,38.549999,39.150002,35.638893,7429844
2022-08-12,39.099998,39.189999,38.759998,38.830002,35.347591,9006138
2022-08-15,39.180000,39.400002,38.799999,38.919998,35.429520,6904742
2022-08-16,39.930000,41.049999,39.700001,40.509998,36.876919,13033610
2022-08-17,41.290001,41.330002,40.430000,40.849998,37.186432,11111378
2022-08-18,40.680000,41.189999,40.500000,41.150002,37.459526,10311777
2022-08-19,41.470001,42.000000,41.389999,41.549999,37.823650,14648168
2022-08-22,41.200001,41.709999,40.959999,41.349998,37.641586,8273942
2022-08-23,41.689999,42.009998,41.459999,41.459999,37.741726,9760370
2022-08-24,42.299999,42.480000,41.764999,41.910000,38.151363,10025360
2022-08-25,41.910000,42.540001,41.799999,42.189999,38.406254,9439263
2022-08-26,42.730000,43.070000,42.570000,42.810001,38.970654,8497552
2022-08-29,42.430000,42.680000,41.910000,42.189999,38.406254,11010307
2022-08-30,42.250000,42.470001,41.720001,41.750000,38.005714,10425901
2022-08-31,40.480000,40.849998,40.330002,40.599998,36.958851,20407386
2022-09-01,37.500000,38.139999,37.400002,37.509998,36.436096,17909616
2022-09-02,36.900002,36.930000,36.599998,36.740002,35.688145,15075179
2022-09-05,37.090000,37.910000,37.060001,37.910000,36.824646,7746045
2022-09-06,38.119999,38.435001,37.270000,37.270000,36.202969,10117102
2022-09-07,36.910000,37.040001,36.270000,36.270000,35.231598,13944462
2022-09-08,36.200001,36.919998,36.130001,36.919998,35.862988,11667012
2022-09-09,37.439999,38.090000,37.320000,38.090000,36.999493,11379217
2022-09-12,39.029999,39.509998,38.849998,39.410000,38.281700,10834938
2022-09-13,39.709999,39.770000,39.090000,39.299999,38.174850,10040951
2022-09-14,38.599998,38.959999,38.419998,38.599998,37.494888,9185555
2022-09-15,38.619999,39.160000,38.509998,38.740002,37.630882,10946060
2022-09-16,38.299999,38.450001,37.814999,38.040001,36.950924,21333705
2022-09-19,38.060001,38.369999,37.810001,37.810001,36.727509,6836174
2022-09-20,38.580002,39.180000,38.330002,39.180000,38.058285,9899024
2022-09-21,38.450001,38.570000,37.959999,37.959999,36.873211,10894171
2022-09-23,38.650002,38.770000,37.910000,38.169998,37.077198,14658977
2022-09-26,37.180000,37.180000,36.200001,36.200001,35.163601,15642244
2022-09-27,36.709999,37.200001,36.650002,37.200001,36.134972,13355205
2022-09-28,37.900002,38.160000,37.150002,37.250000,36.183540,13346493
2022-09-29,38.180000,38.509998,38.009998,38.169998,37.077198,11073502
2022-09-30,38.840000,39.040001,38.450001,38.520000,37.417183,15119668
2022-10-03,39.040001,39.139999,38.439999,38.599998,37.494888,9151827
2022-10-04,39.650002,40.150002,39.369999,40.070000,38.922806,11311429
2022-10-05,40.810001,40.830002,40.029999,40.500000,39.340492,12182066
2022-10-06,40.490002,40.830002,40.209999,40.759998,39.593048,8714047
