Date,Open,High,Low,Close,Adj Close,Volume
2022-11-17,46.740002,47.360001,46.630001,47.230000,46.416489,2115073
2022-11-18,47.430000,47.680000,47.200001,47.570000,46.750629,1920545
2022-11-21,47.880001,48.084999,47.610001,47.919998,47.094601,1590956
2022-11-22,48.040001,48.599998,48.000000,48.180000,47.350124,1437364
2022-11-23,48.810001,49.220001,48.480000,48.959999,48.116688,1462978
2022-11-24,49.080002,49.294998,48.840000,48.849998,48.008583,1176202
2022-11-25,49.230000,49.595001,49.049999,49.160000,48.313244,1028782
2022-11-28,49.270000,49.340000,48.470001,48.520000,47.684269,1736152
2022-11-29,48.680000,48.750000,48.000000,48.360001,47.527023,2419157
2022-11-30,48.360001,48.990002,48.000000,48.570000,47.733406,6072749
2022-12-01,49.200001,49.590000,48.779999,49.000000,48.155998,1248667
2022-12-02,48.930000,48.990002,48.290001,48.459999,47.625301,1903982
2022-12-05,48.400002,48.779999,48.029999,48.590000,47.753063,1016408
2022-12-06,48.500000,48.869999,47.889999,48.360001,47.527023,1577615
2022-12-07,48.279999,48.450001,47.639999,47.639999,46.819424,2191845
2022-12-08,47.830002,48.099998,47.580002,47.990002,47.163399,1315452
2022-12-09,48.110001,48.349998,47.509998,47.919998,47.094601,1166155
2022-12-12,47.860001,47.910000,47.509998,47.750000,46.927532,932257
2022-12-13,47.840000,48.180000,47.599998,48.040001,47.212536,1038370
2022-12-14,48.250000,48.389999,47.630001,48.189999,47.359951,1507487
2022-12-15,47.709999,48.020000,47.549999,47.660000,46.839081,1910373
2022-12-16,47.080002,47.509998,46.970001,46.970001,46.160969,3299615
2022-12-19,47.000000,47.540001,46.930000,46.950001,46.141312,924243
2022-12-20,46.650002,46.669998,45.130001,45.340000,44.559040,2389319
2022-12-21,45.599998,46.310001,45.599998,45.810001,45.020947,1606201
2022-12-22,45.990002,46.459999,45.919998,46.459999,45.659748,1664904
2022-12-23,46.220001,46.410000,45.849998,46.060001,45.266640,695206
2022-12-28,46.049999,46.360001,45.939999,46.119999,45.325607,820468
2022-12-29,45.900002,46.080002,45.590000,45.740002,44.952152,990383
2022-12-30,45.830002,46.325001,45.779999,45.910000,45.119225,912822
2023-01-03,46.020000,46.369999,45.250000,45.459999,44.676975,978612
2023-01-04,46.099998,46.540001,45.810001,46.430000,45.630268,1445421
2023-01-05,46.730000,47.040001,46.520000,46.520000,45.718716,1440451
2023-01-06,46.990002,47.220001,46.740002,47.009998,46.200275,1129379
2023-01-09,47.310001,47.689999,47.180000,47.330002,46.514767,610545
2023-01-10,47.189999,47.310001,46.889999,46.970001,46.160969,790847
2023-01-11,47.310001,47.674999,46.930000,47.400002,46.583561,1291186
2023-01-12,47.849998,48.119999,47.580002,47.820000,46.996326,1201666
2023-01-13,48.139999,48.360001,47.650002,48.150002,47.320641,1235976
2023-01-16,48.520000,48.980000,48.419998,48.709999,47.870995,885921
2023-01-17,48.720001,49.340000,48.720001,49.110001,48.264107,2216199
2023-01-18,49.299999,49.740002,49.270000,49.500000,48.647388,1247286
2023-01-19,49.750000,49.900002,48.880001,49.320000,48.470490,1879876
2023-01-20,49.020000,49.340000,48.869999,49.340000,48.490143,2162131
2023-01-23,49.340000,49.340000,48.759998,48.970001,48.126518,1298395
2023-01-24,49.389999,49.430000,48.950001,49.160000,48.313244,1342703
2023-01-25,49.119999,49.480000,48.919998,49.340000,48.490143,1368519
2023-01-27,49.430000,49.950001,49.380001,49.619999,48.765320,1535192
2023-01-30,49.900002,50.070000,49.070000,49.470001,48.617905,1339888
2023-01-31,49.799999,50.049999,49.599998,49.650002,48.794807,1694623
2023-02-01,49.779999,50.029999,49.459999,49.650002,48.794807,1511345
2023-02-02,50.150002,50.549999,50.049999,50.049999,49.187912,1636210
2023-02-03,50.540001,50.930000,50.279999,50.680000,49.807064,1818465
2023-02-06,50.480000,50.740002,50.200001,50.549999,49.679302,1105378
2023-02-07,50.400002,50.599998,49.660000,49.889999,49.030670,1638406
2023-02-08,49.889999,50.000000,49.459999,49.689999,48.834114,1642264
2023-02-09,49.570000,49.660000,49.250000,49.389999,48.539280,1131689
2023-02-10,49.200001,49.439999,49.110001,49.330002,48.480316,1137165
2023-02-13,49.110001,49.220001,48.529999,48.810001,47.969273,1787446
2023-02-14,49.330002,49.535000,48.650002,48.700001,47.861168,2340809
2023-02-15,50.000000,50.490002,49.139999,49.349998,48.499969,3853385
2023-02-16,49.950001,51.480000,49.500000,51.320000,50.436039,3740316
2023-02-17,50.799999,51.299999,50.700001,51.090000,50.209999,2155871
2023-02-20,50.779999,50.790001,49.900002,50.349998,50.349998,1229811
2023-02-21,49.790001,50.040001,49.314999,49.770000,49.770000,1300341
2023-02-22,49.099998,49.220001,48.619999,49.220001,49.220001,1655930
2023-02-23,49.139999,49.439999,48.349998,48.480000,48.480000,1971858
2023-02-24,48.480000,48.880001,48.450001,48.730000,48.730000,1463090
2023-02-27,48.700001,48.779999,48.154999,48.540001,48.540001,1439313
2023-02-28,48.389999,48.880001,48.200001,48.240002,48.240002,3650426
2023-03-01,48.400002,48.869999,47.910000,48.250000,48.250000,1577448
2023-03-02,47.660000,47.919998,47.419998,47.799999,47.799999,1988547
2023-03-03,48.110001,48.330002,47.880001,48.049999,48.049999,1626472
2023-03-06,48.270000,49.480000,48.180000,49.209999,49.209999,1443871
2023-03-07,49.630001,50.169998,49.410000,49.980000,49.980000,1914154
2023-03-08,50.349998,50.610001,49.889999,49.939999,49.939999,1471555
2023-03-09,50.349998,50.869999,50.189999,50.299999,50.299999,1938990
2023-03-10,50.200001,50.310001,49.740002,49.939999,49.939999,1494655
2023-03-13,49.650002,49.759998,48.919998,49.500000,49.500000,1484970
2023-03-14,48.990002,49.040001,48.349998,48.880001,48.880001,2500965
2023-03-15,48.660000,48.985001,48.290001,48.880001,48.880001,1842093
2023-03-16,48.799999,48.959999,48.040001,48.830002,48.830002,3263901
2023-03-17,48.910000,49.099998,48.525002,49.090000,49.090000,4234093
2023-03-20,48.700001,48.799999,48.130001,48.250000,48.250000,1153531
2023-03-21,48.430000,49.590000,48.430000,48.950001,48.950001,1965345
2023-03-22,49.509998,49.660000,49.020000,49.500000,49.500000,1516188
2023-03-23,49.369999,49.825001,49.009998,49.599998,49.599998,1239294
2023-03-24,49.560001,49.889999,49.299999,49.599998,49.599998,963931
2023-03-27,49.910000,49.959999,49.270000,49.369999,49.369999,881442
2023-03-28,49.930000,50.400002,49.380001,49.580002,49.580002,1385052
2023-03-29,49.330002,50.029999,49.119999,50.029999,50.029999,1528545
2023-03-30,50.250000,50.380001,49.660000,49.759998,49.759998,1683754
2023-03-31,50.000000,50.459999,49.910000,50.250000,50.250000,1580209
2023-04-03,50.500000,51.230000,50.500000,51.180000,51.180000,1958721
2023-04-04,51.250000,51.639999,51.009998,51.500000,51.500000,1564097
2023-04-05,51.799999,51.939999,51.209999,51.380001,51.380001,1202798
2023-04-06,51.430000,51.500000,50.770000,51.180000,51.180000,1002193
2023-04-11,51.779999,52.064999,51.619999,51.880001,51.880001,1941173
2023-04-12,51.889999,52.299999,51.779999,52.099998,52.099998,1337866
2023-04-13,51.709999,51.799999,51.384998,51.750000,51.750000,1916726
2023-04-14,51.820000,51.930000,51.419998,51.650002,51.650002,1249992
2023-04-17,52.000000,52.389999,51.709999,52.090000,52.090000,1263821
2023-04-18,51.880001,52.000000,51.610001,51.900002,51.900002,2034009
2023-04-19,52.060001,52.060001,51.380001,51.599998,51.599998,1144192
2023-04-20,51.900002,52.320000,51.500000,51.939999,51.939999,2722738
2023-04-21,52.150002,52.230000,51.779999,52.029999,52.029999,2106121
2023-04-24,52.180000,52.500000,52.064999,52.389999,52.389999,1202105
2023-04-26,52.299999,52.790001,52.220001,52.639999,52.639999,1508154
2023-04-27,52.360001,52.419998,52.040001,52.349998,52.349998,935634
2023-04-28,52.650002,52.720001,51.724998,51.970001,51.970001,1827319
2023-05-01,52.259998,52.490002,52.060001,52.060001,52.060001,1038972
2023-05-02,51.799999,52.080002,51.160000,51.360001,51.360001,1642608
2023-05-03,51.110001,51.509998,50.720001,51.439999,51.439999,1965579
2023-05-04,51.049999,51.730000,51.009998,51.560001,51.560001,813731
2023-05-05,51.630001,52.000000,51.240002,51.509998,51.509998,1019281
2023-05-08,51.490002,51.599998,51.119999,51.500000,51.500000,1154350
2023-05-09,51.270000,51.419998,51.139999,51.349998,51.349998,1123082
2023-05-10,51.320000,51.400002,51.040001,51.349998,51.349998,1153048
2023-05-11,51.470001,51.580002,51.000000,51.299999,51.299999,1016944
2023-05-12,51.830002,52.070000,51.529999,51.689999,51.689999,1439749
2023-05-15,51.869999,51.880001,51.400002,51.830002,51.830002,787006
2023-05-16,51.799999,51.820000,51.009998,51.549999,51.549999,1312079
2023-05-17,51.009998,51.349998,50.849998,51.000000,51.000000,1352216
2023-05-18,51.299999,51.540001,50.990002,51.230000,51.230000,2700106
2023-05-19,51.490002,51.490002,51.049999,51.169998,51.169998,1362211
2023-05-22,50.930000,50.990002,50.470001,50.849998,50.849998,1113036
2023-05-23,50.610001,50.785000,49.910000,49.910000,49.910000,2381169
2023-05-24,49.610001,49.910000,49.380001,49.619999,49.619999,1320430
2023-05-25,49.439999,49.669998,48.779999,49.009998,49.009998,1812005
2023-05-26,49.009998,49.119999,48.840000,48.930000,48.930000,931893
2023-05-29,49.209999,49.450001,48.939999,49.049999,49.049999,1417686
2023-05-30,49.259998,49.590000,49.150002,49.299999,49.299999,876777
2023-05-31,48.930000,48.990002,47.630001,47.669998,47.669998,4043132
2023-06-01,47.930000,48.090000,47.650002,47.930000,47.930000,1396058
2023-06-02,47.740002,48.470001,47.509998,47.799999,47.799999,1571111
2023-06-05,48.049999,48.860001,47.860001,48.779999,48.779999,1317782
2023-06-06,48.400002,48.470001,47.599998,47.740002,47.740002,2883221
2023-06-07,47.959999,48.230000,47.810001,48.000000,48.000000,2113048
2023-06-08,47.830002,47.830002,47.330002,47.459999,47.459999,1418288
2023-06-09,47.380001,47.669998,47.209999,47.580002,47.580002,1111235
2023-06-13,47.730000,48.160000,47.610001,48.020000,48.020000,1672054
2023-06-14,48.080002,48.389999,48.009998,48.200001,48.200001,2505221
2023-06-15,48.840000,48.939999,48.450001,48.459999,48.459999,2435430
2023-06-16,48.680000,49.189999,48.580002,49.029999,49.029999,4118875
2023-06-19,49.130001,49.689999,48.980000,49.480000,49.480000,1654867
2023-06-20,49.480000,50.000000,49.110001,49.840000,49.840000,1573772
2023-06-21,50.000000,50.125000,49.060001,49.060001,49.060001,1900776
2023-06-22,49.150002,49.200001,48.259998,48.419998,48.419998,1411962
2023-06-23,48.430000,48.680000,48.070000,48.070000,48.070000,1094171
2023-06-26,48.900002,48.900002,47.950001,48.299999,48.299999,1572790
2023-06-27,48.250000,48.529999,48.080002,48.400002,48.400002,1664930
2023-06-28,49.049999,49.330002,48.639999,49.049999,49.049999,1735892
2023-06-29,49.080002,49.240002,48.869999,49.090000,49.090000,1501037
2023-06-30,48.849998,49.340000,48.645000,49.340000,49.340000,1818811
2023-07-03,49.299999,50.119999,49.130001,50.009998,50.009998,1596411
2023-07-04,49.869999,50.000000,49.270000,49.779999,49.779999,1249752
2023-07-05,49.900002,50.169998,49.680000,49.799999,49.799999,1361844
2023-07-06,49.389999,49.689999,48.410000,48.520000,48.520000,2350640
2023-07-07,47.549999,47.599998,46.980000,47.090000,47.090000,2704679
2023-07-10,47.259998,47.349998,46.639999,46.790001,46.790001,1218163
2023-07-11,47.110001,47.580002,47.090000,47.580002,47.580002,1290956
2023-07-12,47.950001,47.980000,47.450001,47.599998,47.599998,1397493
2023-07-13,48.279999,48.919998,48.160000,48.689999,48.689999,1940061
2023-07-14,48.790001,48.939999,48.320000,48.849998,48.849998,1271055
2023-07-17,49.099998,49.290001,48.680000,49.150002,49.150002,1152380
2023-07-18,49.099998,49.110001,48.400002,49.020000,49.020000,1242485
2023-07-19,49.049999,49.520000,48.840000,49.250000,49.250000,1501131
2023-07-20,49.619999,49.700001,48.950001,49.060001,49.060001,1207652
2023-07-21,49.060001,49.099998,48.639999,49.040001,49.040001,1401201
2023-07-24,49.389999,49.480000,49.110001,49.259998,49.259998,1397679
2023-07-25,49.200001,49.349998,48.599998,48.775002,48.775002,367173
