Date,Open,High,Low,Close,Adj Close,Volume
2023-03-07,296.950012,297.839996,293.619995,296.899994,295.279633,511177
2023-03-08,296.029999,299.559998,295.570007,297.100006,295.478546,541897
2023-03-09,295.049988,295.619995,290.500000,290.500000,290.500000,1866053
2023-03-10,290.309998,291.549988,285.350006,286.049988,286.049988,987503
2023-03-13,286.049988,287.489990,282.209991,283.230011,283.230011,586424
2023-03-14,281.059998,282.250000,276.320007,279.130005,279.130005,1200951
2023-03-15,280.059998,284.859985,280.059998,284.100006,284.100006,980364
2023-03-16,284.000000,289.279999,281.350006,289.279999,289.279999,1659358
2023-03-17,288.119995,289.970001,285.579987,287.260010,287.260010,1562594
2023-03-20,284.940002,286.329987,284.000000,284.899994,284.899994,633307
2023-03-21,285.040009,287.730011,284.390015,284.989990,284.989990,321495
2023-03-22,287.320007,288.489990,285.190002,287.500000,287.500000,968362
2023-03-23,287.500000,288.500000,284.480011,288.179993,288.179993,520299
2023-03-24,287.399994,288.489990,284.600006,288.489990,288.489990,468465
2023-03-27,287.880005,289.209991,285.600006,288.940002,288.940002,395941
2023-03-28,289.359985,290.600006,284.739990,285.000000,285.000000,614927
2023-03-29,284.000000,285.890015,282.790009,283.549988,283.549988,2194387
2023-03-30,285.899994,286.489990,283.980011,285.500000,285.500000,827558
2023-03-31,285.989990,288.359985,285.320007,288.299988,288.299988,789641
2023-04-03,289.429993,290.970001,288.700012,290.910004,290.910004,539044
2023-04-04,291.029999,291.470001,289.779999,291.470001,291.470001,506376
2023-04-05,292.329987,296.720001,292.299988,293.600006,293.600006,778616
2023-04-06,295.109985,300.260010,295.000000,300.179993,300.179993,953914
2023-04-11,301.500000,302.440002,299.720001,301.750000,301.750000,767576
2023-04-12,303.130005,304.970001,302.000000,303.890015,303.890015,619903
2023-04-13,304.170013,305.000000,301.049988,302.179993,302.179993,506758
2023-04-14,302.190002,303.040009,300.369995,301.399994,301.399994,403719
2023-04-17,301.250000,303.980011,300.220001,301.859985,301.859985,453565
2023-04-18,300.519989,301.640015,298.929993,300.239990,300.239990,503798
2023-04-19,298.239990,300.230011,298.000000,299.700012,299.700012,369253
2023-04-20,302.000000,302.200012,298.839996,299.869995,299.869995,586782
2023-04-21,298.529999,302.269989,298.000000,301.750000,301.750000,701081
2023-04-24,302.750000,304.970001,302.279999,304.339996,304.339996,355472
2023-04-26,305.000000,307.250000,304.059998,305.720001,305.720001,730146
2023-04-27,304.000000,304.369995,301.000000,304.000000,304.000000,375304
